1.200000010430812836e-02,-2.500000037252902985e-02,2.680000066757202148e-01
-4.000000189989805222e-03,-2.500000037252902985e-02,2.720000147819519043e-01
-2.000000094994902611e-03,-2.500000037252902985e-02,2.710000276565551758e-01
2.000000094994902611e-03,-2.500000037252902985e-02,2.710000276565551758e-01
-1.100000087171792984e-02,-2.400000020861625671e-02,2.720000147819519043e-01
-5.000000353902578354e-03,-2.400000020861625671e-02,2.720000147819519043e-01
-4.000000189989805222e-03,-2.400000020861625671e-02,2.720000147819519043e-01
-2.000000094994902611e-03,-2.400000020861625671e-02,2.710000276565551758e-01
-1.000000047497451305e-03,-2.400000020861625671e-02,2.710000276565551758e-01
0.000000000000000000e+00,-2.400000020861625671e-02,2.710000276565551758e-01
2.000000094994902611e-03,-2.400000020861625671e-02,2.710000276565551758e-01
1.000000070780515671e-02,-2.300000190734863281e-02,2.690000236034393311e-01
1.100000087171792984e-02,-2.300000190734863281e-02,2.690000236034393311e-01
1.300000026822090149e-02,-2.300000190734863281e-02,2.680000066757202148e-01
1.500000059604644775e-02,-2.300000190734863281e-02,2.680000066757202148e-01
1.500000059604644775e-02,-2.300000190734863281e-02,2.680000066757202148e-01
-6.599999964237213135e-02,-2.400000020861625671e-02,2.760000228881835938e-01
-1.200000010430812836e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-1.100000087171792984e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-1.100000087171792984e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-1.000000070780515671e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-1.000000070780515671e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-9.000000543892383575e-03,-2.300000190734863281e-02,2.720000147819519043e-01
-7.000000216066837311e-03,-2.300000190734863281e-02,2.720000147819519043e-01
-6.000000052154064178e-03,-2.300000190734863281e-02,2.720000147819519043e-01
-7.600000500679016113e-02,-2.300000190734863281e-02,2.760000228881835938e-01
-7.400000095367431641e-02,-2.300000190734863281e-02,2.750000059604644775e-01
-6.900000572204589844e-02,-2.300000190734863281e-02,2.750000059604644775e-01
-6.900000572204589844e-02,-2.300000190734863281e-02,2.760000228881835938e-01
-6.000000238418579102e-02,-2.300000190734863281e-02,2.760000228881835938e-01
-1.200000010430812836e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-1.100000087171792984e-02,-2.300000190734863281e-02,2.730000019073486328e-01
-2.200000174343585968e-02,-2.200000174343585968e-02,2.750000059604644775e-01
-1.600000075995922089e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-1.500000059604644775e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-1.500000059604644775e-02,-2.100000157952308655e-02,2.730000019073486328e-01
0.000000000000000000e+00,-2.100000157952308655e-02,2.710000276565551758e-01
-1.020000055432319641e-01,-2.200000174343585968e-02,2.750000059604644775e-01
-2.900000102818012238e-02,-2.100000157952308655e-02,2.750000059604644775e-01
-2.800000086426734924e-02,-2.100000157952308655e-02,2.750000059604644775e-01
-1.700000092387199402e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-1.600000075995922089e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-1.600000075995922089e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-1.500000059604644775e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-1.500000059604644775e-02,-2.100000157952308655e-02,2.730000019073486328e-01
-8.000000379979610443e-03,-2.100000157952308655e-02,2.720000147819519043e-01
-7.000000216066837311e-03,-2.100000157952308655e-02,2.720000147819519043e-01
-3.000000026077032089e-03,-2.100000157952308655e-02,2.710000276565551758e-01
-2.000000094994902611e-03,-2.100000157952308655e-02,2.710000276565551758e-01
